lat,lon
38.90882,-119.74206
38.90342,-119.74207
38.89462,-119.74427
38.9764,-119.88835
38.97279,-119.88725
38.97016,-119.88666
38.96821,-119.88616
38.96702,-119.88453
38.96496,-119.88517
38.96317,-119.88464
38.96089,-119.88934
38.96157,-119.88768
38.9644,-119.88641
38.96641,-119.88695
38.97034,-119.8872
38.97278,-119.88733
38.9762,-119.88862
38.9685,-119.93324
38.96852,-119.93094
38.92865,-119.83982
38.92846,-119.83962
38.96833,-119.93148
38.94179,-119.75006
38.95551,-119.76732
38.96297,-119.77934
39.11058,-119.77672
38.96295,-119.77899
38.95541,-119.76664
38.94065,-119.74824
38.93356,-119.73997
38.96935,-119.93479
38.96244,-119.93957
38.96966,-119.93544
38.96257,-119.94003
38.96043,-119.94127
