,osm_id,code,fclass,name,lon,lat
0,357562033,2005,post_office,Hausen Post Office,-119.97966,41.16045
1,357562052,2005,post_office,Deep Hole Post Office,-119.48325,40.71907
2,357563632,2005,post_office,Gerlach Post Office,-119.35648,40.65218
3,357563635,2005,post_office,Empire Post Office,-119.34269,40.57889
4,357563435,2005,post_office,Wadsworth Post Office,-119.28662,39.63202
5,357564279,2005,post_office,Clarks Post Office,-119.46629,39.58491
6,366087738,2005,post_office,Olinghouse Post Ofice,-119.42906,39.65824
7,830719075,2002,fire_station,Sparks Fire Station 5,-119.67097,39.6088
8,357563776,2005,post_office,Sparks Post Office,-119.75602,39.5363
9,471541807,2002,fire_station,Sparks Fire Station No. 2,-119.73287,39.55591
10,689561201,2005,post_office,United States Post Office,-119.7066,39.55708
11,3835294796,2002,fire_station,,-119.72541,39.4941
12,5575010624,2005,post_office,PostalAnnex,-119.72025,39.57772
13,357562095,2005,post_office,Heinz Post Office,-119.99437,39.66157
14,357563773,2005,post_office,Sierra Station Post Office,-119.88131,39.6413
15,357563802,2005,post_office,Poeville Post Office,-119.90325,39.58491
16,366087910,2007,library,Washoe County Library,-119.98853,39.51769
17,366087955,2002,fire_station,Verdi Fire Department,-119.98909,39.51796
18,915261803,2002,fire_station,,-119.85645,39.54269
19,938886595,2007,library,Northwest Reno Library,-119.8854,39.53813
20,4416178447,2005,post_office,The UPS Store,-119.8627,39.535
21,357563763,2005,post_office,Steamboat Branch Post Office,-119.7438,39.37713
22,4839308396,2007,library,,-119.75904,39.40465
23,6253162016,2002,fire_station,,-119.73462,39.42245
24,357563502,2005,post_office,Incline Village Branch Post Office,-119.9588,39.24713
25,357563510,2005,post_office,Crystal Bay Post Office,-120.00408,39.22602
26,471036225,2002,fire_station,,-119.95486,39.24801
27,357563796,2005,post_office,Galena Station Post Office,-119.80186,39.50729
28,366087740,2099,public_building,United States Bureau of Mines,-119.81408,39.54436
29,4797460491,2007,library,DeLaMare Science & Engineering Library,-119.81442,39.53927
30,4835939391,2007,library,Savitt Medical Library,-119.81599,39.54868
31,4879613832,2007,library,Basque Library,-119.81575,39.54381
32,4879613833,2007,library,Nell J Redfield Learning and Resource Center,-119.81506,39.54192
33,4945000517,2007,library,Guerra Bert Law Library,-119.81766,39.52489
34,1707942285,2002,fire_station,Sun Valley Fire Station,-119.78121,39.60506
35,357563792,2005,post_office,Washington Station Post Office,-119.83741,39.52824
36,5195014486,2002,fire_station,,-119.83692,39.50947
37,505562058,2002,fire_station,Engine No 7,-119.83439,39.48273
38,2014737580,2007,library,Washoe County Library,-119.79572,39.48595
39,6978708754,2007,library,Reno Family History Center,-119.78316,39.48113
