osm_id,code,fclass,name,lon,lat
357554504,2082,school,Imlay Elementary School,-118.14814,40.65937
357552005,2082,school,Lovelock Middle School,-118.4784,40.18335
357557091,2082,school,Pershing County High School,-118.47987,40.18324
357565278,2082,school,Pershing County School Dostrict Office,-118.477,40.1822
653833216,2303,cafe,Cow-Poke Cafe,-118.47499,40.17997
357561856,2005,post_office,Imlay Post Office 89418,-118.14776,40.65876
357562046,2005,post_office,Raspberry Post Office,-118.02097,40.79074
357562057,2005,post_office,Farrell Post Office,-118.72905,40.52435
357562079,2005,post_office,Browns Post Office,-118.67849,40.01713
357562086,2005,post_office,Lovelock Post Office,-118.47531,40.18058
653830424,2001,police,City of Lovelock Police Station,-118.47363,40.18469
653837293,2002,fire_station,Lovelock Voluteer Fire Department,-118.47317,40.18153
653837896,2001,police,Pershing County Sheriff's Office,-118.47625,40.17927
7044763315,2009,courthouse,Lovelock Municipal Court,-118.47382,40.18465
7044763316,2008,town_hall,Lovelock City Hall,-118.47369,40.18484
