,osm_id,code,fclass,name,lon,lat
0,357561856,2005,post_office,Imlay Post Office 89418,-118.14776,40.65876
1,357562046,2005,post_office,Raspberry Post Office,-118.02097,40.79074
2,357562057,2005,post_office,Farrell Post Office,-118.72905,40.52435
3,357562079,2005,post_office,Browns Post Office,-118.67849,40.01713
4,357562086,2005,post_office,Lovelock Post Office,-118.47531,40.18058
5,653830424,2001,police,City of Lovelock Police Station,-118.47363,40.18469
6,653837293,2002,fire_station,Lovelock Voluteer Fire Department,-118.47317,40.18153
7,653837896,2001,police,Pershing County Sheriff's Office,-118.47625,40.17927
8,7044763315,2009,courthouse,Lovelock Municipal Court,-118.47382,40.18465
9,7044763316,2008,town_hall,Lovelock City Hall,-118.47369,40.18484
