provider,lat,lon,num_stops_per_week,score
Regional Transportation Commission of Southern Nevada ,36.19399,-115.14734,56.0,1.0
Regional Transportation Commission of Southern Nevada ,36.19213,-115.14749,56.0,1.0
Regional Transportation Commission of Southern Nevada ,36.19489,-115.14751,56.0,1.0
Regional Transportation Commission of Southern Nevada ,36.1843,-115.147,56.0,1.0
Regional Transportation Commission of Southern Nevada ,36.18461,-115.14716,56.0,1.0
Regional Transportation Commission of Southern Nevada ,36.18831,-115.14715,56.0,1.0
Regional Transportation Commission of Southern Nevada ,36.18824,-115.14729,56.0,1.0
Regional Transportation Commission of Southern Nevada ,36.19048,-115.14727,56.0,1.0
Regional Transportation Commission of Southern Nevada ,36.18259,-115.14692,56.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17789,-115.15174,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.19224,-115.15174,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.19183,-115.15193,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.19539,-115.15202,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17889,-115.15202,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.18519,-115.15198,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.18547,-115.15179,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.18772,-115.15184,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.18796,-115.15206,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.18103,-115.15175,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.18038,-115.15194,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16925,-115.14199,701.0,3.0
Regional Transportation Commission of Southern Nevada ,36.16443,-115.1452,554.0,2.0
Regional Transportation Commission of Southern Nevada ,36.16688,-115.14356,316.0,2.0
Regional Transportation Commission of Southern Nevada ,35.96831,-114.84373,103.0,1.0
Regional Transportation Commission of Southern Nevada ,35.96861,-114.83664,103.0,1.0
Regional Transportation Commission of Southern Nevada ,35.96892,-114.8308,103.0,1.0
Regional Transportation Commission of Southern Nevada ,35.96913,-114.82686,103.0,1.0
Regional Transportation Commission of Southern Nevada ,36.1666,-115.25647,54.0,1.0
Regional Transportation Commission of Southern Nevada ,36.1666,-115.25174,54.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16597,-115.20934,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16633,-115.18269,58.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16622,-115.18362,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16651,-115.2705,54.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16662,-115.20676,58.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16609,-115.21607,58.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16665,-115.15454,593.0,3.0
Regional Transportation Commission of Southern Nevada ,36.16665,-115.15654,516.0,2.0
Regional Transportation Commission of Southern Nevada ,36.16648,-115.2291,58.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16611,-115.20913,58.0,1.0
Regional Transportation Commission of Southern Nevada ,36.1663,-115.22314,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16647,-115.22459,58.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16634,-115.23667,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16615,-115.16014,587.0,3.0
Regional Transportation Commission of Southern Nevada ,36.16636,-115.24341,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16657,-115.24512,54.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16608,-115.17185,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16622,-115.17428,58.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16651,-115.27388,54.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16664,-115.26201,54.0,1.0
Regional Transportation Commission of Southern Nevada ,36.1663,-115.22669,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16633,-115.23245,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16652,-115.2337,58.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16594,-115.21699,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16615,-115.19145,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16654,-115.23996,58.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16635,-115.24018,52.0,1.0
Regional Transportation Commission of Southern Nevada ,36.16661,-115.26508,54.0,1.0
Regional Transportation Commission of Southern Nevada ,36.26128,-115.22624,84.0,1.0
Regional Transportation Commission of Southern Nevada ,36.26186,-115.23087,84.0,1.0
Regional Transportation Commission of Southern Nevada ,35.97832,-114.83457,103.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17736,-115.14763,299.0,2.0
Regional Transportation Commission of Southern Nevada ,36.17717,-115.1485,303.0,2.0
Regional Transportation Commission of Southern Nevada ,36.17708,-115.15224,163.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17724,-115.15302,159.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17705,-115.15616,163.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17722,-115.15556,159.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17386,-115.11822,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17396,-115.13312,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17446,-115.13586,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17404,-115.06688,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17387,-115.12436,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17414,-115.12562,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17708,-115.16657,163.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17423,-115.05222,125.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17726,-115.17324,159.0,1.0
Regional Transportation Commission of Southern Nevada ,36.1738,-115.11524,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17413,-115.11671,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17338,-115.09232,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17359,-115.09296,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17405,-115.13532,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17339,-115.07952,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17361,-115.08121,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17386,-115.06483,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17437,-115.0493,125.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17702,-115.1595,163.0,1.0
Regional Transportation Commission of Southern Nevada ,36.1772,-115.16214,159.0,1.0
Regional Transportation Commission of Southern Nevada ,36.1774,-115.14335,299.0,2.0
Regional Transportation Commission of Southern Nevada ,36.17368,-115.07067,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17395,-115.13008,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17412,-115.13105,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17392,-115.1127,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.1745,-115.04433,125.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17353,-115.10514,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17382,-115.10645,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17411,-115.06406,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17353,-115.07526,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17338,-115.09713,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17367,-115.09918,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.1739,-115.07049,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17708,-115.17388,163.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17363,-115.09586,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17336,-115.08864,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17365,-115.11106,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17708,-115.16937,163.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17723,-115.17058,159.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17336,-115.08558,186.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17359,-115.08721,183.0,1.0
Regional Transportation Commission of Southern Nevada ,36.17598,-115.13985,186.0,1.0
