,osm_id,code,fclass,name,lon,lat
0,357561911,2005,post_office,White Rock Post Office,-116.18621,41.74185
1,357562007,2005,post_office,Excelsior Post Office,-116.16898,41.70435
2,357562316,2005,post_office,Carlin Post Office,-116.10841,40.71186
3,357562966,2005,post_office,Tuscarora Post Office,-116.22262,41.31446
4,357563873,2005,post_office,Owyhee Post Office,-116.09887,41.94767
5,357564102,2005,post_office,Mountain City Post Office,-115.96537,41.83824
6,6363466670,2005,post_office,,-116.10499,40.71901
7,6363466671,2007,library,Carlin Library,-116.11637,40.71783
8,6638660109,2008,town_hall,Municipal Center,-116.09919,41.9461
9,357561447,2005,post_office,Sherman Post Office,-115.66366,40.13132
10,357561492,2005,post_office,Island Mountain Post Office,-115.72397,41.73379
11,357561495,2005,post_office,O'Neil Post Office,-115.01588,41.78491
12,357561801,2005,post_office,Jiggs Post Office,-115.66534,40.42576
13,357561995,2005,post_office,Bueasta Post Office,-115.67592,41.93101
14,357562308,2005,post_office,Bayard Post Office,-115.51007,41.69796
15,357562312,2005,post_office,Charleston Post Office,-115.51063,41.67074
16,357562336,2005,post_office,Tobar Post Office,-114.89032,40.89631
17,357562346,2005,post_office,Lurline Post Office,-115.20644,40.71631
18,357562356,2005,post_office,Silver Zone Post Office,-114.35363,40.91993
19,357562461,2005,post_office,Montello Post Office,-114.19679,41.26047
20,357563170,2005,post_office,Halleck Post Office,-115.45302,40.95089
21,357563351,2005,post_office,Lee Post Office,-115.60756,40.56826
22,357563555,2005,post_office,Deeth Post Office,-115.27253,41.06541
23,357563616,2005,post_office,Elko Post Office,-115.764,40.83011
24,357563849,2005,post_office,Jackpot Post Office,-114.67083,41.97933
25,357563953,2005,post_office,Lamoille Community Post Office,-115.47777,40.72796
26,357564030,2005,post_office,Wells City Hall,-114.96393,41.11131
27,357564033,2005,post_office,Toano Post Office,-114.42308,41.13159
28,357564220,2005,post_office,JARBIDGE —  Post Office,-115.43038,41.87493
29,366087972,2008,town_hall,Wells City Hall,-114.96727,41.10826
30,1784326245,2008,town_hall,Ruby Valley Hall,-115.3306,40.53479
31,1784326246,2002,fire_station,Ruby Valley South Fire Station,-115.33139,40.53241
32,2298721401,2002,fire_station,Spring Creek Fire Department,-115.62179,40.7376
33,2521678510,2001,police,West Wendover Police Department,-114.07256,40.74267
34,2548867063,2002,fire_station,,-114.13524,41.10982
35,3011255801,2009,courthouse,Elko County Courthouse,-115.76294,40.83342
36,5825535432,2002,fire_station,Tecoma Township Volunteer Fire Department,-114.19376,41.26275
37,8833384048,2008,town_hall,Elko City Hall,-115.75272,40.844
38,8836820077,2005,post_office,Goin' Postal,-115.74881,40.84454
