osm_id,code,fclass,name,lon,lat
357565073,2013,nursing_home,Mountain View Health and Rehabilitation Center,-119.76641,39.13339
357566050,2082,school,Capital Christian School,-119.74917,39.1153
4594848821,2501,supermarket,Raley's,-119.76808,39.13305
8822745893,2303,cafe,Dutch Bros. Coffee,-119.7721,39.12461
357552590,2082,school,Empire Elementary School,-119.72937,39.17137
357565042,2013,nursing_home,Carson Nursing and Rehabilitation Center,-119.73578,39.17632
7253901206,2501,supermarket,FoodMaxx,-119.73115,39.17595
357555753,2082,school,Carson City Seventh Day Adventist School,-119.76218,39.18958
357555757,2082,school,Educare Academy,-119.76379,39.18158
357555760,2082,school,Bethlehem Lutheran School,-119.77134,39.17778
357557702,2082,school,Carson Middle School,-119.77713,39.16491
357557705,2082,school,Bordewich-Bray Elementary School,-119.77239,39.16354
357557795,2082,school,Pioneer High School,-119.76463,39.17237
357560042,2082,school,Martha Gleason Elementary School,-119.77157,39.16491
357566603,2082,school,Silver State High School,-119.77376,39.19086
357566609,2082,school,Carson Montessori School,-119.7638,39.1815
357566619,2082,school,Bernadette Murphy Juvenile Detention,-119.75139,39.16114
5889675375,2501,supermarket,Grocery Outlet,-119.76602,39.17674
6505425440,2402,motel,,-119.76724,39.1721
6505425444,2402,motel,,-119.76716,39.17291
6512292963,2402,motel,Frontier Motel,-119.76733,39.17521
7194148340,2083,kindergarten,Little Timbers Academy,-119.76625,39.17249
7194251476,2303,cafe,Dutch Bros. Coffee,-119.7487,39.17226
7234606820,2110,hospital,Eagle Medical Center,-119.77112,39.18529
7373570926,2303,cafe,Starbucks,-119.75813,39.18974
7377101282,2303,cafe,Starbucks,-119.76815,39.14563
8188831757,2303,cafe,Starbucks,-119.7725,39.18783
8888379917,2014,arts_centre,Van Gogh & Vino,-119.76629,39.15754
8983918887,2501,supermarket,Hacienda Market & Grill,-119.74351,39.17492
9025659317,2501,supermarket,US Foods,-119.76627,39.15146
