provider,lat,lon,num_stops_per_week,score
RTC RIDE,39.19,-119.77292,6.0,1.0
RTC RIDE,39.18012,-119.76724,6.0,1.0
RTC RIDE,39.16271,-119.76458,6.0,1.0
RTC RIDE,39.16298,-119.76444,6.0,1.0
RTC RIDE,39.18001,-119.76693,6.0,1.0
RTC RIDE,39.18951,-119.77224,6.0,1.0
RTC RIDE,39.19703,-119.77723,6.0,1.0
RTC RIDE,39.18606,-119.77053,6.0,1.0
RTC RIDE,39.15742,-119.76338,12.0,1.0
RTC RIDE,39.18676,-119.77058,6.0,1.0
RTC RIDE,39.19876,-119.77784,6.0,1.0
RTC RIDE,39.16848,-119.76546,6.0,1.0
RTC RIDE,39.1672,-119.76594,6.0,1.0
RTC RIDE,39.19,-119.77292,6.0,1.0
RTC RIDE,39.18012,-119.76724,6.0,1.0
RTC RIDE,39.16271,-119.76458,6.0,1.0
RTC RIDE,39.16298,-119.76444,6.0,1.0
RTC RIDE,39.18001,-119.76693,6.0,1.0
RTC RIDE,39.18951,-119.77224,6.0,1.0
RTC RIDE,39.19703,-119.77723,6.0,1.0
RTC RIDE,39.18606,-119.77053,6.0,1.0
RTC RIDE,39.15742,-119.76338,12.0,1.0
RTC RIDE,39.18676,-119.77058,6.0,1.0
RTC RIDE,39.19876,-119.77784,6.0,1.0
RTC RIDE,39.16848,-119.76546,6.0,1.0
RTC RIDE,39.1672,-119.76594,6.0,1.0
Tahoe Transportation District,39.11572,-119.77718,9.0,1.0
Tahoe Transportation District,39.15593,-119.76498,5.0,1.0
Tahoe Transportation District,39.16273,-119.76456,5.0,1.0
Tahoe Transportation District,39.1684,-119.76591,9.0,1.0
Tahoe Transportation District,39.16303,-119.76444,4.0,1.0
Tahoe Transportation District,39.15589,-119.76468,4.0,1.0
Tahoe Transportation District,39.13058,-119.77275,4.0,1.0
Tahoe Transportation District,39.12652,-119.77276,4.0,1.0
