osm_id,code,fclass,name,lon,lat
357552488,2082,school,Churchill County High School,-118.77793,39.46853
357552632,2082,school,Churchill County Junior High School,-118.77793,39.46853
357555746,2082,school,Fallon Seventh Day Adventist School,-118.77987,39.47353
357555750,2082,school,Westside Baptist Church School,-118.77987,39.47354
357556513,2082,school,Island School,-118.78515,39.34936
357557119,2082,school,E C Best Junior High School,-118.7646,39.47408
357557122,2082,school,Cottage Elementary School,-118.77349,39.47186
357557128,2082,school,Northside Elementary School,-118.78571,39.47936
357557216,2082,school,E C Best Elementary School,-118.76487,39.47408
357565188,2082,school,Numa Elementary School,-118.76047,39.46945
357566054,2082,school,Discovery Learning Center,-118.80477,39.47442
357566055,2082,school,Logos Christian Academy,-118.79667,39.45972
357566058,2082,school,Rock of Ages Baptist Academy,-118.89389,39.49861
357566622,2082,school,Lahontan Valley Alternative High School,-118.7778,39.4679
5106632768,2402,motel,Motel 6,-118.78081,39.4622
