osm_id,code,fclass,name,lon,lat
357555313,2082,school,Round Mountain Elementary School,-117.06592,38.70993
357556208,2082,school,Tonopah High School,-117.23314,38.0616
357556897,2082,school,Tonopah Elementary School,-117.23314,38.0616
1183477206,2402,motel,,-117.23337,38.07105
1183479673,2402,motel,Silver Queen Motel,-117.22995,38.0658
4559318399,2303,cafe,Beans & Brews Coffee House,-117.21616,38.05688
357552293,2082,school,Gabbs High School,-117.93193,38.85932
357557111,2082,school,Gabbs Elementary School,-117.93202,38.85899
357565397,2082,school,Gabbs Middle School,-117.93196,38.85915
357556391,2082,school,Duckwater Elementary School,-115.67253,38.90497
295252072,2082,school,Front Sight Firearms Training Institute,-115.88327,36.03056
357555916,2082,school,Pahrump Valley Christian School,-115.98392,36.20823
357560090,2082,school,Amargosa Valley Elementary School,-116.45935,36.56938
357565070,2013,nursing_home,Pahrump Health and Rehabilitation Center,-116.01356,36.28662
357565271,2082,school,Mount Charleston Elementary School,-115.9828,36.1835
357566445,2082,school,Community Christian Academy,-116.0098,36.2123
4810801322,2303,cafe,Starbucks,-115.99473,36.21673
6606501648,2012,community_centre,Bob Rudd Community Center,-115.99535,36.21992
6641903320,2303,cafe,Golden Harvest Cafe,-115.98426,36.21117
