,osm_id,code,fclass,name,lon,lat
0,357561763,2005,post_office,Bonnie Claire Post Office,-117.12129,37.22669
1,357561833,2005,post_office,Tonopah Post Office,-117.23068,38.06737
2,357562886,2005,post_office,Midas Post Office,-117.62149,39.0402
3,357562920,2005,post_office,Learville Post Office,-116.85036,38.94549
4,357563314,2005,post_office,Glen Hamilton Post Office,-117.50649,38.97493
5,357563329,2005,post_office,Round Mountain Post Office,-117.06758,38.71104
6,357563401,2005,post_office,Manhattan Post Office,-117.07302,38.53826
7,357563818,2005,post_office,Area 12 Branch Post Office,-116.1581,37.19551
8,4866759821,2007,library,Round Mountain Library,-117.15837,38.69438
9,357562290,2005,post_office,Gabbs Post Office,-117.92317,38.86992
10,357562301,2005,post_office,Lodi Post Office,-117.87845,38.99381
11,366087971,2008,town_hall,Gabbs City Hall,-117.92317,38.86937
12,7630411583,2005,post_office,United States Post Office,-117.9313,38.86165
13,357561796,2005,post_office,Duckwater Post Office,-115.71424,38.93182
14,325207560,2009,courthouse,,-116.76655,36.90102
15,357561815,2005,post_office,Fluorine Post Office,-116.697,36.88634
16,357561827,2005,post_office,Leeland Post Office,-116.58737,36.58601
17,357561829,2005,post_office,Amargosa Valley Post Office,-116.41997,36.52564
18,357562206,2005,post_office,Johnnie Mine Post Office,-116.0492,36.46246
19,357562209,2005,post_office,Johnnie Post Office,-116.07202,36.41969
20,357562223,2005,post_office,Stirling Post Office,-115.95864,36.48523
21,357563275,2005,post_office,Pahrump Post Office,-115.98388,36.20823
22,2253438758,2002,fire_station,Beatty VFD,-116.76332,36.90943
23,2253443505,2001,police,Nye County Sheriff Office,-116.76651,36.90086
24,2253471507,2008,town_hall,Beatty Town Hall,-116.76123,36.90331
25,5475869545,2005,post_office,Mercury Post Office,-115.99677,36.65762
26,5475869546,2001,police,Mercury Sheriff's Office,-115.99683,36.65761
